time, x, y, type, size
2015-05-01, 37.96, -100.99, SSW, 1.49
2015-05-01, 37.93, -100.99, S, 3.5
2015-05-01, 37.59, -101.36, SE, 0.88
2015-05-01, 37.97, -100.9, W, 1.63
2015-05-01, 37.63, -101.36, NNE, 2.14
2015-05-01, 37.96, -100.88, SW, 0.88
2015-05-01, 37.25, -100.7, N, 3.45
2015-05-01, 38.02, -102.02, WSW, 1.29
2015-05-01, 38.03, -102, N, 0
2015-05-01, 38.04, -102.01, NW, 0.88
2015-05-01, 34.9673, -91.4681, E, 1.82
2015-05-01, 34.9997, -91.4838, NNE, 2.24
2015-05-01, 35.0005, -91.502, N, 2.11
2015-05-01, 34.6931, -91.3472, WNW, 2.83
2015-05-01, 34.662, -91.3304, SW, 2.13
2015-05-01, 34.6576, -91.2964, S, 1.56
2015-05-01, 35.2176, -93.1351, W, 0.87
2015-05-01, 35.2138, -93.1426, SSE, 1.19
2015-05-01, 35.2295, -93.1522, WSW, 0.13
2015-05-01, 35.2341, -93.1448, NE, 0.41
2015-05-01, 34.22, -92.02, N, 0
2015-05-01, 34.204, -91.6837, NNW, 1.83
2015-05-01, 34.3424, -91.8388, WSW, 2.28
2015-05-01, 34.3822, -92.0078, ENE, 1.52
2015-05-01, 34.3255, -92.0956, ENE, 1.44
2015-05-01, 35.0772, -92.5417, E, 1.61
2015-05-01, 35.0977, -92.5445, NE, 1.89
2015-05-01, 35.115, -92.5631, N, 2.45
2015-05-01, 34.9457, -92.6408, S, 0.3
2015-05-01, 34.9541, -92.5536, ENE, 2.28
2015-05-01, 35.0323, -92.5612, E, 3.33
2015-05-01, 33.97, -91.38, N, 0
2015-05-01, 33.9989, -91.3227, ENE, 3.84
2015-05-01, 34.0046, -91.34, NE, 3.31
2015-05-01, 33.9804, -91.3843, NNW, 0.76
2015-05-01, 33.9858, -91.3936, NW, 1.34
2015-05-01, 33.9679, -91.3987, W, 1.08
2015-05-01, 35.05, -93.38, N, 0
2015-05-01, 35.0771, -93.3747, N, 1.9
2015-05-01, 35.0624, -93.4216, SE, 0.71
2015-05-01, 35.0427, -93.4102, WSW, 1.78
2015-05-01, 34.12, -93.07, N, 0
2015-05-01, 34.0737, -93.0374, WSW, 2.18
2015-05-01, 34.0976, -93.0006, N, 1.22
2015-05-01, 34.1721, -93.0281, ESE, 2.46
2015-05-01, 34.1687, -93.0624, SSE, 0.89
2015-05-01, 27.703, -97.5167, S, 4.7
2015-05-01, 27.7258, -97.5445, SSW, 3.18
2015-05-01, 34.936, -97.9802, WSW, 3.54
2015-05-01, 34.9383, -97.9184, S, 0.81
2015-05-01, 34.8513, -97.9194, SE, 2.16
2015-05-01, 34.8595, -97.9843, WSW, 2.08
2015-05-01, 35.1979, -98.0063, W, 3.23
2015-05-01, 35.2024, -97.9129, ENE, 2.26
2015-05-01, 35.0806, -97.9253, E, 2.53
2015-05-01, 35.0772, -98.1134, W, 1.34
2015-05-01, 35.1671, -97.7371, WNW, 4.74
2015-05-01, 35.1005, -97.7261, SW, 4.63
2015-05-01, 35.166, -97.6115, ENE, 3.28
2015-05-01, 34.8094, -98.2586, SW, 1.29
2015-05-01, 34.8152, -98.2385, SSE, 0.34
2015-05-01, 34.8328, -98.2356, NNE, 0.92
2015-05-01, 35.1688, -97.4034, NNW, 2.13
2015-05-01, 35.1856, -97.3409, NE, 4.2
2015-05-01, 35.1842, -97.4082, SE, 3.06
2015-05-01, 34.6, -98.42, WSW, 1.84
2015-05-01, 34.7552, -98.4375, ENE, 3.95
2015-05-01, 34.7461, -98.3043, SSW, 2.48
2015-05-01, 39.63, -104.8, N, 0
2015-05-01, 39.26, -104.93, NW, 3.38
2015-05-01, 39.9, -105.39, NW, 13.74
2015-05-01, 39.59, -105.34, SSW, 2.96
2015-05-01, 34.6208, -98.3139, E, 4.39
2015-05-01, 35.3434, -96.9506, WNW, 1.96
2015-05-01, 35.3146, -96.8888, ESE, 2.06
2015-05-01, 35.3451, -96.8901, ENE, 1.98
2015-05-01, 35.14, -97.39, N, 0
2015-05-01, 35.1508, -97.3914, N, 0.75
2015-05-01, 35.15, -97.385, NNE, 0.75
2015-05-01, 35.1415, -97.386, ENE, 0.25
2015-05-01, 34.7808, -98.6185, W, 2.19
2015-05-01, 38.3446, -90.4044, SSW, 0.44
2015-05-01, 38.3473, -90.388, ESE, 0.68
2015-05-01, 37.5287, -90.2783, SE, 1.9
2015-05-01, 38.02, -90.22, N, 0
2015-05-01, 38.5074, -90.3227, WNW, 1.33
2015-05-01, 38.88, -90.45, N, 0
2015-05-01, 38.882, -90.4455, ENE, 0.28
2015-05-01, 38.5181, -90.0028, W, 1.24
2015-05-01, 38.7999, -89.9787, S, 1.39
2015-05-01, 38.814, -89.9382, ESE, 0.76
2015-05-01, 38.4975, -89.6403, SW, 1.9
2015-05-01, 38.4981, -89.6325, SSW, 1.65
2015-05-01, 38.4909, -89.6292, SSW, 2.07
2015-05-01, 38.4908, -89.6387, SSW, 2.25
2015-05-01, 38.8198, -90.5784, SW, 2.59
2015-05-01, 38.8215, -90.5691, SSW, 2.22
2015-05-01, 39.0011, -90.5445, S, 2.02
2015-05-01, 39.1189, -90.3262, WSW, 0.34
2015-05-01, 37.7594, -90.406, SSE, 1.62
2015-05-01, 38, -101.83, ESE, 2.58
2015-05-01, 37.57, -101.89, N, 3.5
2015-05-01, 37.01, -100.98, SSW, 2.82
2015-05-01, 37.63, -97.35, NW, 3.43
2015-05-01, 37.04, -100.94, NW, 0.88
2015-05-01, 37.06, -100.87, ENE, 3.9
2015-05-01, 37.07, -100.91, NNE, 2.98
2015-05-01, 37.04, -100.94, NW, 0.88
2015-05-01, 37.7767, -90.4003, ESE, 1.1
2015-05-01, 37.9091, -90.3341, ESE, 2.61
2015-05-01, 37.9132, -90.319, E, 3.36
2015-05-01, 37.4156, -90.3106, SE, 1.46
2015-05-01, 38.7293, -89.8977, E, 1.2
2015-05-01, 38.7305, -89.8726, WNW, 0.15
2015-05-01, 38.4318, -89.1657, ENE, 0.26
2015-05-01, 38.441, -89.1585, NE, 0.98
2015-05-01, 38.5306, -89.1328, WNW, 0.16
2015-05-01, 38.5153, -89.0929, SE, 0.51
2015-05-01, 39.2926, -89.2969, N, 0.89
2015-05-01, 39.3059, -89.2742, NE, 0.51
2015-05-01, 39.269, -90.4506, E, 1.58
2015-05-01, 39.3199, -90.3928, NE, 2
2015-05-01, 69.8833, -148.8648, SSW, 23.78
2015-05-01, 69.8776, -148.6121, S, 22.52
2015-05-01, 70.0264, -148.4308, S, 12.03
2015-05-01, 70.1573, -148.3044, SE, 4.87
2015-05-01, 70.2005, -148.4445, E, 0.6
2015-05-01, 34.7695, -98.5862, SSW, 0.8
2015-05-01, 34.7841, -98.5989, WNW, 1.11
2015-05-01, 34.62, -98.75, N, 0
2015-05-01, 34.6193, -98.7504, SSW, 0.06
2015-05-01, 34.6192, -98.7481, ESE, 0.12
2015-05-01, 34.6203, -98.7483, ENE, 0.1
2015-05-01, 34.6479, -98.6511, NW, 1.72
2015-05-01, 34.6157, -98.6033, ESE, 1.81
2015-05-01, 34.6459, -98.6037, NE, 1.86
2015-05-01, 35.3611, -96.9743, NW, 3.74
2015-05-01, 35.3064, -96.9636, WSW, 2.95
2015-05-01, 35.3095, -96.8802, ESE, 2.65
2015-05-01, 35.3661, -96.8898, NE, 3.02
2015-05-01, 39.7667, -101.7989, SSE, 0.24
2015-05-01, 40.0469, -101.5158, ESE, 0.78
2015-05-01, 39.35, -101.71, E, 0.53
2015-05-01, 38.82, -102.49, E, 2.15
2015-05-01, 35.17, -97.3941, N, 2.09
2015-05-01, 36.78, -103.99, N, 2.76
2015-05-01, 35.1789, -97.3938, N, 2.69
2015-05-01, 39.045, -100.6345, S, 5.88
2015-05-01, 35.2151, -97.3172, W, 5.5
2015-05-01, 35.2323, -97.3193, W, 5.67
2015-05-01, 35.2437, -97.2757, WNW, 3.54
2015-05-01, 35.2263, -97.2743, W, 3.1
2015-05-01, 34.45, -98.98, S, 4.15
2015-05-01, 34.4267, -99.0182, N, 2.54
2015-05-01, 34.4282, -98.9861, NE, 3.27
2015-05-01, 33.3314, -97.1301, WNW, 1.91
2015-05-01, 33.5906, -96.1754, NNE, 0.78
2015-05-01, 33.5765, -96.1379, E, 2.43
2015-05-01, 33.4153, -96.583, SSW, 0.37
2015-05-01, 33.2654, -97.1625, NNW, 3.22
2015-05-01, 35.49, -97.26, E, 0.56
2015-05-01, 35.4866, -97.2891, WSW, 1.1
2015-05-01, 35.4983, -97.2898, WNW, 1.25
2015-05-01, 35.5007, -97.2609, NE, 0.9
2015-05-01, 34.86, -98.36, S, 2.07
2015-05-01, 34.8848, -98.3922, W, 1.86
2015-05-01, 34.8797, -98.3579, S, 0.72
2015-05-01, 34.718, -98.4015, NNW, 3.53
2015-05-01, 38.5251, -75.5129, W, 2.34
2015-05-01, 40.62, -74.47, N, 0
2015-05-01, 40.6258, -74.9502, ESE, 1.08
2015-05-01, 34.7106, -98.4015, NNW, 3.06
2015-05-01, 40.55, -96.44, WSW, 4.22
2015-05-01, 40.82, -96.69, ESE, 1.71
2015-05-01, 40.46, -96.34, ESE, 1.72
2015-05-01, 33.2071, -97.8899, SW, 1.45
2015-05-01, 33.5557, -97.8453, SSE, 1.03
2015-05-01, 33.5386, -97.9071, WSW, 3.94
2015-05-01, 39.9, -97.878, WSW, 3.37
2015-05-01, 39.6838, -97.8974, SW, 1.84
2015-05-01, 33.08, -97.58, N, 0
2015-05-01, 33.7621, -96.5884, WNW, 2.36
2015-05-01, 33.9924, -97.6657, N, 4.32
2015-05-01, 32.6888, -98.8164, NW, 3.8
2015-05-01, 32.75, -98.9, N, 0
2015-05-01, 33.3178, -97.8794, SSE, 2.52
2015-05-01, 33.9018, -96.6248, N, 1.53
2015-05-01, 33.4358, -97.9225, WSW, 8.34
2015-05-01, 32.3098, -98.9489, SSE, 5
2015-05-01, 33.1979, -97.1409, ESE, 0.55
2015-05-01, 32.65, -96.33, W, 0.58
2015-05-01, 32.6989, -96.4534, SSE, 3.66
2015-05-01, 33.303, -97.1912, NE, 4.09
2015-05-01, 33.2158, -97.764, SE, 0.45
2015-05-01, 33.1639, -97.756, SSE, 3.96
2015-05-01, 33.9474, -96.9434, NNE, 9.05
2015-05-01, 33.435, -97.9793, WSW, 11.27
2015-05-01, 33.7233, -96.3781, N, 2.99
2015-05-01, 33.435, -97.9793, WSW, 11.27
2015-05-01, 30.8154, -97.1175, SW, 3.27
2015-05-01, 32.02, -97.5, N, 0
2015-05-01, 32.8283, -96.9954, WNW, 1.06
2015-05-01, 33.0485, -97.0123, SSW, 1.65
2015-05-01, 41.4, -96.77, SSE, 2.14
2015-05-01, 40.7632, -96.7432, NNW, 3.06
2015-05-01, 32.7343, -97.093, E, 1.6
2015-05-01, 32.7335, -97.1231, NW, 0.3
2015-05-01, 32.4107, -97.137, SW, 1.66
2015-05-01, 33.0573, -97.0065, SSW, 0.95
2015-05-01, 31.4, -96.58, N, 0
2015-05-01, 32.7215, -96.3274, SSE, 0.61
2015-05-01, 33.7027, -96.2945, SW, 1.46
2015-05-01, 32.5881, -96.4968, NNE, 0.59
2015-05-01, 32.7093, -97.0572, NNW, 0.77
2015-05-01, 32.502, -96.8318, SW, 2.23
2015-05-01, 33.5884, -96.9653, SE, 3.83
2015-05-01, 32.3539, -96.7999, NW, 2.4
2015-05-01, 32.4803, -96.7333, NE, 1.21
2015-05-01, 30.7122, -96.8884, WNW, 2.43
2015-05-01, 30.749, -96.4531, WSW, 0.2
2015-05-01, 32.874, -98.583, E, 8.54
2015-05-01, 39.2012, -102.4639, S, 2.02
2015-05-01, 38.454, -101.6692, N, 0.28
2015-05-01, 43.31, -94.97, NE, 0.85
2015-05-01, 43.5, -98.05, WNW, 4.08
2015-05-01, 43.295, -96.595, SE, 0.43
2015-05-01, 44.35, -98.2, E, 0.99
2015-05-01, 43.24, -96.45, ENE, 2.61
2015-05-01, 43.26, -96.71, SSE, 5.7
2015-05-01, 27.4378, -98.8325, NE, 1.63
2015-05-01, 27.35, -98.41, E, 0.61
2015-05-01, 27.4724, -98.6512, WNW, 7.59
2015-05-01, 27.7316, -97.4398, NNW, 2.26
2015-05-01, 28.3062, -98.0956, SE, 2.22
2015-05-01, 32.7906, -96.5979, N, 1.43
2015-05-01, 33.4953, -97.1542, NE, 1.4
2015-05-01, 33.6392, -96.5571, NE, 0.98
2015-05-01, 33.6941, -96.6028, WSW, 1.37
2015-05-01, 32.2007, -96.7825, WNW, 0.15
2015-05-01, 31.8817, -96.6938, E, 1.54
2015-05-01, 32.0774, -96.4442, SE, 2.18
2015-05-01, 32.0552, -96.941, S, 5.19
2015-05-01, 32.0797, -95.4719, E, 6.33
2015-05-01, 33.431, -97.3837, NNE, 4.32
2015-05-01, 33.402, -96.9272, E, 2.47
2015-05-01, 33.9458, -96.9628, NNW, 9.41
2015-05-01, 32.073, -96.8955, W, 4.44
2015-05-01, 32.0064, -96.0487, WSW, 5.51
2015-05-01, 40.46, -96.38, SW, 0.87
2015-05-01, 40.46, -96.34, ESE, 1.72
2015-05-01, 42.04, -96.75, NNE, 8.41
2015-05-01, 40.7259, -96.673, NNE, 1.83
2015-05-01, 42.15, -96.49, W, 0.51
2015-05-01, 40.51, -96.16, SE, 0.87
2015-05-01, 40.46, -96.49, SE, 0.87
2015-05-01, 39.1636, -77.0843, NW, 1.22
2015-05-01, 39.1232, -76.8019, ESE, 1.58
2015-05-01, 39.1219, -76.812, NNE, 1.57
2015-05-01, 38.8613, -77.4547, NNE, 2.56
2015-05-01, 39.1875, -78.1093, NE, 1.64
2015-05-01, 39.6238, -77.4097, ENE, 0.61
2015-05-01, 39.2929, -102.4639, N, 4.36
2015-05-01, 32.8532, -96.662, NNE, 2.52
2015-05-01, 33.17, -96.37, N, 0
2015-05-01, 32.1, -96.72, N, 0
2015-05-01, 33.1848, -97.4652, NW, 1.35
2015-05-01, 32.8583, -97.3331, NNW, 0.6
2015-05-01, 32.7833, -97.3433, SSE, 1.22
2015-05-01, 32.3139, -97.4762, W, 3.31
2015-05-01, 32.7236, -96.8967, W, 1.57
2015-05-01, 32.7695, -96.849, E, 1.22
2015-05-01, 32.8, -96.8438, NE, 2.57
2015-05-01, 31.8555, -97.4185, W, 2.87
2015-05-01, 32.9042, -96.6532, SW, 1.73
2015-05-01, 32.7893, -96.9969, SSE, 0.76
2015-05-01, 32.8714, -96.638, S, 3.39
2015-05-01, 33.0708, -96.6901, SSW, 2.1
2015-05-01, 32.9528, -96.5808, WNW, 0.66
2015-05-01, 32.4878, -97.0879, W, 3.99
2015-05-01, 32.9832, -96.5202, E, 2.89
2015-05-01, 33.0399, -96.9557, SE, 3.3
2015-05-01, 34.9092, -98.1901, NE, 0.84
2015-05-01, 34.91, -98.32, ENE, 2.65
2015-05-01, 35.23, -97.49, SW, 1.78
2015-05-01, 35.31, -97.94, N, 0
2015-05-01, 35.2, -97.43, SSE, 1.49
2015-05-01, 35.251, -97.5976, ENE, 0.15
2015-05-01, 35.5496, -97.6202, N, 2.04
2015-05-01, 35.1425, -97.681, NE, 4.02
2015-05-01, 35.2169, -97.4751, W, 1.99
2015-05-01, 35.2226, -97.4696, W, 1.68
2015-05-01, 35.2296, -97.5744, SE, 2.02
2015-05-01, 34.624, -99.347, SW, 1.47
2015-05-01, 34.1073, -97.3485, SE, 5.92
2015-05-01, 34.426, -96.0792, SSW, 3.46
2015-05-01, 34.67, -98.38, N, 0
2015-05-01, 34.2134, -98.7385, WSW, 3
2015-05-01, 34.0798, -97.3899, SSE, 6
2015-05-01, 33.9912, -98.6298, NE, 3.66
2015-05-01, 35.29, -99.01, W, 1.13
2015-05-01, 36.8664, -97.3608, SSW, 4.07
2015-05-01, 36.4975, -97.7467, NNW, 4.08
2015-05-01, 35.6207, -97.5475, N, 3.5
2015-05-01, 35.4376, -97.447, SSW, 0.94
2015-05-01, 35.5, -97.58, ESE, 2.64
2015-05-01, 35.5344, -97.5482, SSW, 1.17
2015-05-01, 35.4584, -97.6877, SE, 4.11
2015-05-01, 35.6534, -97.6022, NNW, 6.46
2015-05-01, 31.6549, -98.6608, SSE, 1.82
2015-05-01, 32.45, -97.8, N, 0
2015-05-01, 32.4662, -97.8589, W, 1.71
2015-05-01, 32.23, -98.2, N, 0
2015-05-01, 32.9674, -97.7536, SE, 1.29
2015-05-01, 32.4332, -97.8655, W, 2.66
2015-05-01, 33.1581, -96.5739, WNW, 1.49
2015-05-01, 32.77, -98.08, WNW, 3.75
2015-05-01, 32.5463, -97.1549, SW, 2.19
2015-05-01, 27.581, -97.217, E, 0.8
2015-05-01, 27.5768, -97.2084, E, 1.34
2015-05-01, 40.41, -96, S, 0.69
2015-05-01, 42.24, -96.47, N, 0.69
2015-05-01, 40.46, -96.38, SW, 0.87
2015-05-01, 40.39, -95.94, ESE, 3.78
2015-05-01, 40.36, -96.19, SW, 0.87
2015-05-01, 40.37, -96.19, W, 0.53
2015-05-01, 41.04, -96.37, SE, 0.87
2015-05-01, 40.5542, -96.6322, NW, 2.38
2015-05-01, 40.5523, -96.6271, NW, 2.1
2015-05-01, 40.7602, -75.1786, WSW, 1.64
2015-05-01, 39.73, -104.93, N, 0
2015-05-01, 33.34, -98.73, SE, 3.1
2015-05-01, 33.65, -97.25, W, 1.15
2015-05-01, 33.7646, -96.5889, WNW, 2.45
2015-05-01, 33.3611, -97.888, NE, 1.03
2015-05-01, 33.2769, -96.9836, S, 1.61
2015-05-01, 32.1, -96.63, N, 0
2015-05-01, 32.7987, -98.5351, NNW, 3.93
2015-05-01, 33.2134, -97.7714, S, 0.46
2015-05-01, 33.9169, -97.48, NNE, 2.8
2015-05-01, 31.1157, -98.0607, S, 3.79
2015-05-01, 33.2, -98.75, N, 0
2015-05-01, 32.57, -97.13, N, 0
2015-05-01, 32.4291, -96.8654, SSW, 1.7
2015-05-01, 32.7562, -96.2389, NE, 3
2015-05-01, 31.08, -98, N, 0
2015-05-01, 32.6206, -98.2569, WNW, 2.58
2015-05-01, 33.687, -97.1181, ENE, 2.18
2015-05-01, 31.1141, -96.8246, W, 7.43
2015-05-01, 40.33, -102.3, W, 11.67
2015-05-01, 40.1389, -101.2366, SSW, 0.84
2015-05-01, 40.0447, -101.5266, SSE, 0.41
2015-05-01, 39.17, -104.32, ESE, 7.77
2015-05-01, 39.14, -104.08, SW, 3.39
2015-05-01, 33.2656, -97.1828, NNW, 3.67
2015-05-01, 33.2884, -97.1858, ENE, 3.92
2015-05-01, 32.23, -98.2, N, 0
2015-05-01, 33.4664, -97.1748, SSW, 0.98
2015-05-01, 32.1105, -96.5101, WSW, 2.44
2015-05-01, 31.6312, -96.5915, NNE, 3.92
2015-05-01, 33.7255, -96.3762, W, 5.54
2015-05-01, 33.3194, -97.1483, W, 2.79
2015-05-01, 40.04, -104.81, S, 2.81
2015-05-01, 43.58, -90.13, N, 0
2015-05-01, 38.9897, -76.6396, SE, 0.91
2015-05-01, 38.3095, -78.4717, ENE, 1.67
2015-05-01, 32.7712, -96.7346, E, 0.9
2015-05-01, 32.8602, -97.3444, NW, 1.09
2015-05-01, 33.0671, -98.2403, WSW, 0.63
2015-05-01, 32.7232, -96.8998, W, 1.75
2015-05-01, 32.8014, -96.9971, ENE, 0.19
2015-05-01, 32.9825, -96.583, WNW, 0.77
2015-05-01, 32.5005, -97.0539, SW, 2.39
2015-05-01, 34.99, -98.24, ENE, 4.98
2015-05-01, 35.2517, -97.6049, WNW, 0.3
2015-05-01, 34.89, -98.3159, E, 2.5
2015-05-01, 33.72, -99.11, SE, 3.09
2015-05-01, 42.48, -96.96, NNE, 4.62
2015-05-01, 27.344, -98.3597, E, 3.72
2015-05-01, 27.8671, -97.1706, SW, 1.55
2015-05-01, 32.1727, -98.2876, NNW, 3.78
2015-05-01, 32.4181, -97.8526, WSW, 2.07
2015-05-01, 27.8, -97.353, ENE, 4.32
2015-05-01, 27.634, -97.237, N, 3.76
2015-05-01, 27.7238, -97.3406, SE, 6.22
2015-05-01, 27.9424, -97.825, NW, 7.23
2015-05-01, 43.59, -89.78, N, 0.69
2015-05-01, 43.17, -88.75, W, 1.51
2015-05-01, 34.75, -91.12, SSE, 1.49
2015-05-01, 34.73, -99.39, N, 0
2015-05-01, 34.5, -97.96, N, 0
2015-05-01, 35.2686, -96.714, NW, 3.29
2015-05-01, 35.2259, -97.5002, SW, 2.39
2015-05-01, 34.23, -96.08, N, 0.69
2015-05-01, 34.545, -97.9314, NNE, 3.51
2015-05-01, 39.25, -76.37, N, 0
2015-05-01, 33.98, -97.01, SE, 4.49
2015-05-01, 34.6129, -96.3776, W, 2.15
2015-05-01, 34.5891, -97.9417, SSE, 4.33
2015-05-01, 34.9669, -98.2338, NNW, 5
2015-05-01, 34.49, -96.98, SSW, 1.49
2015-05-01, 35.2023, -97.4653, SW, 1.88
2015-05-01, 35.2096, -97.4702, WSW, 1.85
2015-05-01, 34.9588, -97.4325, SW, 5
2015-05-01, 33.8225, -98.3647, SE, 9.39
2015-05-01, 35.4405, -99.3899, NE, 2.71
2015-05-01, 36.19, -97.126, NW, 2.89
2015-05-01, 35.4621, -97.7231, SSE, 2.79
2015-05-01, 35.3779, -97.2537, S, 7.8
2015-05-01, 34.8287, -98.2485, NW, 0.77
2015-05-01, 35.1787, -97.3836, N, 2.7
2015-05-01, 35.3126, -97.1391, E, 4.03
2015-05-01, 35.2142, -96.9942, NW, 1.68
2015-05-01, 34.7562, -96.6393, ESE, 2.5
2015-05-01, 34.34, -96.0672, SE, 4.52
2015-05-01, 34.29, -99.08, N, 3.45
2015-05-01, 36.38, -98.07, ESE, 1.31
2015-05-01, 33.86, -98.56, SW, 5.3
2015-05-01, 43.19, -88.72, S, 0.69
2015-05-01, 36.15, -92.99, E, 0.56
2015-05-01, 28.1593, -98.5934, SSW, 18.78
2015-05-01, 28.29, -97.28, S, 0.69
2015-05-01, 34.9265, -94.3914, NNW, 1.94
2015-05-01, 34.1806, -91.9755, W, 2.6
2015-05-01, 34.12, -93.11, W, 2.29
2015-05-01, 34.8902, -93.666, NE, 1.06
2015-05-01, 34.5372, -93.5486, WNW, 1.17
2015-05-01, 27.8209, -97.0618, SE, 0.8
2015-05-01, 27.74, -97.4, SSE, 3.02
2015-05-01, 28.2999, -97.7699, WSW, 4.47
2015-05-01, 28.3867, -97.7425, SSE, 1.03
2015-05-01, 28.4672, -99.3415, SSW, 4.53
2015-05-01, 34.1641, -99.624, SW, 2.64
2015-05-01, 66.5799, -145.1972, SSE, 3.13
2015-05-01, 34.65, -98.15, NE, 5.37
2015-05-01, 34.61, -98.39, N, 0
2015-05-01, 42.99, -89.54, NW, 0.86
2015-05-01, 35.2633, -91.374, SSW, 0.51
2015-05-01, 34.2698, -91.9336, E, 0.94
2015-05-01, 35.2518, -91.2559, WNW, 0.35
2015-05-01, 34.0766, -93.0467, E, 1.92
2015-05-01, 35.0081, -92.6178, NNE, 0.57
2015-05-01, 70.1269, -148.5283, SSW, 5.23
2015-05-01, 37.5, -101.67, SSE, 5.77
2015-05-01, 37.62, -101.61, NNW, 4.09
2015-05-01, 24.95, -80.54, SSE, 2.17
2015-05-01, 42.49, -79.33, N, 0
2015-05-01, 43.25, -79.05, N, 0
2015-05-01, 43.34, -78.71, N, 0
2015-05-01, 43.5, -75.95, W, 1
2015-05-01, 43.32, -76.42, N, 0
2015-05-01, 43.37, -76.28, N, 0
2015-05-01, 43.48, -76.32, N, 0
2015-05-01, 43.46, -76.23, S, 0.69
2015-05-01, 43.06, -77.88, SE, 1.22
2015-05-01, 43.06, -77.77, WNW, 2.13
2015-05-01, 42.7342, -78.1294, N, 0.29
2015-05-01, 42.7348, -78.1458, WNW, 0.87
2015-05-01, 42.7508, -78.1422, NNW, 1.56
2015-05-01, 42.7479, -78.1258, N, 1.25
2015-05-01, 44.7321, -106.9475, SSE, 3.07
2015-05-01, 44.7798, -106.9715, NNE, 0.79
2015-05-01, 44.7999, -106.9849, W, 0.73
2015-05-01, 44.8196, -106.9547, N, 1.37
2015-05-01, 44.7826, -106.943, SSE, 1.25
2015-05-01, 43.02, -89.29, W, 0.51
2015-05-01, 43.32, -89.53, W, 0.5
2015-05-01, 34.492, -103.2674, E, 3.05
2015-05-01, 34.3571, -103.3525, SW, 2.44
2015-05-01, 34.4002, -103.0463, N, 1.41
2015-05-01, 34.5417, -103.0421, NE, 2.18
2015-05-01, 35.17, -103.73, N, 0
2015-05-01, 34.52, -103.09, W, 1.14
2015-05-01, 35.16, -106.57, NE, 4.37
2015-05-01, 34.38, -103.23, SW, 2.69
2015-05-01, 34.41, -103.3, NNE, 2.37
2015-05-01, 34.38, -103.32, N, 0
2015-05-01, 35.19, -105.06, N, 0
2015-05-01, 34.52, -103.07, N, 0
2015-05-01, 34.34, -103.97, SSE, 7.28
2015-05-01, 33.3708, -104.5708, WSW, 3
2015-05-01, 33.373, -104.5707, W, 2.97
2015-05-01, 33.98, -104.67, N, 0
2015-05-01, 43.09, -93.2, WNW, 2.62
2015-05-01, 42.76, -93.36, SE, 0.86
2015-05-01, 41.21, -92.88, ENE, 1.25
2015-05-01, 33.98, -103.27, W, 2.29
2015-05-01, 35.04, -103.58, S, 9.74
2015-05-01, 34.4, -100.88, N, 0
2015-05-01, 42.27, -94.73, N, 0
2015-05-01, 41.81, -94.88, WNW, 3.17
2015-05-01, 42.05, -94.79, W, 0.51
2015-05-01, 42.74, -94.67, N, 0.69
2015-05-01, 41.5177, -93.9558, SE, 1.12
2015-05-01, 42.1467, -94.8402, E, 3.07
2015-05-01, 42.2097, -94.7834, WNW, 4.74
2015-05-01, 42.2097, -94.7834, SSW, 4.98
2015-05-01, 42.4481, -94.6361, N, 3.34
2015-05-01, 41.249, -95.08, S, 3.52
2015-05-01, 42.1, -83.16, E, 2.05
2015-05-01, 42.6044, -82.8283, SW, 7.23
2015-05-01, 43.81, -83.72, N, 0
2015-05-01, 43.01, -82.42, N, 0
2015-05-01, 42.11, -80.15, SE, 1.24
2015-05-01, 42.1262, -80.0656, ENE, 0.85
2015-05-01, 41.58, -80.48, N, 0.69
2015-05-01, 41.69, -80.3, NE, 2.08
2015-05-01, 41.851, -80.1174, SSE, 1.47
2015-05-01, 41.54, -80.01, NW, 2.08
2015-05-01, 41.62, -79.72, E, 0.52
2015-05-01, 35.72, -78.08, SW, 0.89
2015-05-01, 39.9603, -85.2906, SE, 0.84
2015-05-01, 36.11, -80.43, NW, 0.89
2015-05-01, 36.12, -80.37, ESE, 1.81
2015-05-01, 35.31, -80.21, SW, 2.18
2015-05-01, 36.4, -79.03, W, 2.78
2015-05-01, 36.42, -78.92, WNW, 2.62
2015-05-01, 36.46, -77.69, SW, 0.89
2015-05-01, 36.45, -77.65, S, 1.38
2015-05-01, 34.95, -78.51, E, 1.13
2015-05-01, 34.99, -78.19, NE, 0.89
2015-05-01, 41.7012, -83.6185, NW, 5
2015-05-01, 41.37, -83.67, N, 0
2015-05-01, 41.4, -83.5279, W, 3
2015-05-01, 41.28, -83.85, N, 0
2015-05-01, 41.28, -82.85, N, 0
2015-05-01, 41.28, -82.85, N, 0
2015-05-01, 41.35, -83.12, N, 0
2015-05-01, 41.32, -82.97, N, 0
2015-05-01, 41.4, -83.4507, E, 1
2015-05-01, 41.72, -83.7, N, 0
2015-05-01, 41.4, -83.4893, W, 1
2015-05-01, 41.5005, -83.2727, NE, 2
2015-05-01, 41.5755, -83.6121, ENE, 1
2015-05-01, 41.52, -83.15, N, 0
2015-05-01, 40.0985, -86.5308, ENE, 2.43
2015-06-01, 32.4441, -93.7274, WSW, 1.65
2015-06-01, 40.0803, -80.6838, ENE, 2.04
2015-06-01, 40.08, -80.7, ENE, 1.26
2015-06-01, 40.52, -79.61, SW, 0.87
